"date" "actual" "fore_model_1" "fore_model_2" "error1" "error2"
"193" 2016-11-09 -0.00628443157211933 0.000762829465791348 -6.06536763260605e-05 -0.00704726103791068 -0.00622377789579327
"194" 2016-11-10 -0.00592443202168269 -0.000134043559885024 -0.000204159708705829 -0.00579038846179767 -0.00572027231297686
"195" 2016-11-11 -0.00621130231416345 0.000935321527870835 -9.03579886146141e-05 -0.00714662384203428 -0.00612094432554883
"196" 2016-11-12 0.0014479815310775 0.000624025474421279 -0.000158418292707433 0.000823956056656223 0.00160639982378494
"197" 2016-11-13 -0.0139795149241007 0.00134818178336123 -0.000126673720237696 -0.0153276967074619 -0.013852841203863
"198" 2016-11-14 -0.01301184660697 0.000812464194130564 -0.000204215259012843 -0.0138243108011005 -0.0128076313479571
"199" 2016-11-15 0.0228366831562141 0.000968023484777839 -0.000203546323596846 0.0218686596714363 0.023040229479811
"200" 2016-11-16 0.00292348861041525 0.000301565689773047 -0.000145799369351369 0.0026219229206422 0.00306928797976662
"201" 2016-11-17 -0.0105376680235381 0.00105286821127807 -0.000285618470889567 -0.0115905362348161 -0.0102520495526485
"202" 2016-11-18 -0.0126853402869589 0.0014309927830659 -0.000126104912110013 -0.0141163330700248 -0.0125592353748489
"203" 2016-11-19 0.0186799366205488 0.00174478077640351 -9.09531544852973e-05 0.0169351558441453 0.0187708897750341
"204" 2016-11-20 0.0188579637309552 0.00102453583973987 -0.000224700174789267 0.0178334278912153 0.0190826639057444
"205" 2016-11-21 -0.0146371254204389 0.000929788572887253 -0.000267228533346158 -0.0155669139933262 -0.0143698968870928
"206" 2016-11-22 -0.00703505380633906 0.00061422526301486 -9.91028493555929e-05 -0.00764927906935392 -0.00693595095698347
"207" 2016-11-23 0.00807885412601905 0.00151556931777793 -0.000130067582598505 0.00656328480824113 0.00820892170861756
"208" 2016-11-24 -0.00362519152214524 0.00105508143260638 -0.000223715598855909 -0.00468027295475162 -0.00340147592328933
"209" 2016-11-25 -0.00569725430798762 0.000252124887000786 -0.000128490744894979 -0.00594937919498841 -0.00556876356309264
"210" 2016-11-26 0.00135376774758633 0.0002506868888361 -0.000109682332510012 0.00110308085875023 0.00146345008009634
"211" 2016-11-27 0.00013321477755035 0.00135961221140161 -0.000265471655515365 -0.00122639743385126 0.000398686433065715
"212" 2016-11-28 0.00613388782050173 0.000760559573731204 -0.000326841865748849 0.00537332824677052 0.00646072968625058
"213" 2016-11-29 -0.00767658643333924 0.000925147444941957 -0.000265181240176176 -0.0086017338782812 -0.00741140519316306
"214" 2016-11-30 -0.0234202521150415 0.000746157360452116 -0.00013438961484613 -0.0241664094754936 -0.0232858625001954
"215" 2016-12-01 0.0147261329521058 0.0011563270998302 -7.35399312423917e-05 0.0135698058522756 0.0147996728833482
"216" 2016-12-02 -0.00912056651830184 0.000608263317774162 -0.000166588718692197 -0.009728829836076 -0.00895397779960965
"217" 2016-12-03 0.00653115340869981 0.00104227107974404 -5.01684816999803e-05 0.00548888232895577 0.00658132189039979
"218" 2016-12-04 0.00886521751930403 0.000383769187145033 -8.44945341883003e-05 0.00848144833215899 0.00894971205349233
"219" 2016-12-05 -0.00164354824197765 0.00150252720490173 -0.00017080858489211 -0.00314607544687938 -0.00147273965708554
"220" 2016-12-06 0.00451571446529719 0.00134616431499526 -0.000221596111018866 0.00316955015030193 0.00473731057631606
"221" 2016-12-07 0.00144695396700811 0.00078952441762129 -0.000317734841966803 0.000657429549386823 0.00176468880897492
"222" 2016-12-08 0.00149043796245785 0.00162343406355106 -0.000142787269206378 -0.000132996101093215 0.00163322523166422
